"x","y","z","x2","diff","col","umean","pred"
490,3079.45454545455,3093.44605813329,240100,TRUE,289,3104.89645664255,3104.8964566425
491,3101.60655737705,3096.37036747434,241081,FALSE,289,3104.89645664255,3104.8964566425
492,3106.5,3099.01373952747,242064,FALSE,289,3104.89645664255,3104.8964566425
493,3107,3101.37617429269,243049,FALSE,289,3104.89645664255,3104.8964566425
494,3107.94366197183,3103.45767177,244036,FALSE,289,3104.89645664255,3104.8964566425
495,3105.94230769231,3105.25823195939,245025,FALSE,289,3104.89645664255,3104.8964566425
496,3103.11111111111,3106.77785486085,246016,FALSE,289,3104.89645664255,3104.8964566425
497,3107.16129032258,3108.01654047442,247009,FALSE,289,3104.89645664255,3104.8964566425
498,3106.01694915254,3108.97428880007,248004,FALSE,289,3104.89645664255,3104.8964566425
499,3108.05882352941,3109.65109983781,249001,FALSE,289,3104.89645664255,3104.8964566425
500,3108.5,3110.04697358763,250000,FALSE,289,3104.89645664255,3104.8964566425
501,3108.73529411765,3110.16191004954,251001,FALSE,289,3104.89645664255,3104.8964566425
502,3109.78260869565,3109.99590922354,252004,FALSE,289,3104.89645664255,3104.8964566425
503,3110.25757575758,3109.54897110963,253009,FALSE,289,3104.89645664255,3104.8964566425
504,3110.8064516129,3108.8210957078,254016,FALSE,289,3104.89645664255,3104.8964566425
505,3108.49206349206,3107.81228301806,255025,FALSE,289,3104.89645664255,3104.8964566425
506,3106.75,3106.5225330404,256036,FALSE,289,3104.89645664255,3104.8964566425
507,3107.27777777778,3104.95184577483,257049,FALSE,289,3104.89645664255,3104.8964566425
508,3096,3103.10022122134,258064,FALSE,289,3104.89645664255,3104.8964566425
509,3100.42857142857,3100.96765937994,259081,FALSE,289,3104.89645664255,3104.8964566425
510,3103,3098.55416025063,260100,FALSE,289,3104.89645664255,3104.8964566425
508,3107,3107.38720107861,258064,TRUE,290,3104.72931962915,3104.7293196291
509,3107.5,3106.10138266583,259081,FALSE,290,3104.72931962915,3104.7293196291
510,3107.5,3104.94971274015,260100,FALSE,290,3104.72931962915,3104.7293196291
511,3106.5,3103.93219130157,261121,FALSE,290,3104.72931962915,3104.7293196291
512,3105.5,3103.0488183501,262144,FALSE,290,3104.72931962915,3104.7293196291
513,3098.70833333333,3102.29959388573,263169,FALSE,290,3104.72931962915,3104.7293196291
514,3098,3101.68451790847,264196,FALSE,290,3104.72931962915,3104.7293196291
515,3096.5,3101.20359041831,265225,FALSE,290,3104.72931962915,3104.7293196291
516,3095.5,3100.85681141525,266256,FALSE,290,3104.72931962915,3104.7293196291
517,3093.17857142857,3100.6441808993,267289,FALSE,290,3104.72931962915,3104.7293196291
518,3106,3100.56569887044,268324,FALSE,290,3104.72931962915,3104.7293196291
519,3105.55555555556,3100.62136532869,269361,FALSE,290,3104.72931962915,3104.7293196291
520,3105.0303030303,3100.81118027405,270400,FALSE,290,3104.72931962915,3104.7293196291
521,3104.47368421053,3101.1351437065,271441,FALSE,290,3104.72931962915,3104.7293196291
522,3098.42,3101.59325562606,272484,FALSE,290,3104.72931962915,3104.7293196291
523,3103.91935483871,3102.18551603272,273529,FALSE,290,3104.72931962915,3104.7293196291
524,3105.82352941176,3102.91192492648,274576,FALSE,290,3104.72931962915,3104.7293196291
525,3105.18181818182,3103.77248230735,275625,FALSE,290,3104.72931962915,3104.7293196291
526,3106.5,3104.76718817533,276676,FALSE,290,3104.72931962915,3104.7293196291
527,3106.9,3105.8960425304,277729,FALSE,290,3104.72931962915,3104.7293196291
528,3106.625,3107.15904537258,278784,FALSE,290,3104.72931962915,3104.7293196291
529,3106.42857142857,3108.55619670185,279841,FALSE,290,3104.72931962915,3104.7293196291
530,3106.08450704225,3110.08749651824,280900,FALSE,290,3104.72931962915,3104.7293196291
531,3107.046875,3111.75294482172,281961,FALSE,290,3104.72931962915,3104.7293196291
532,3109.08620689655,3113.55254161231,283024,FALSE,290,3104.72931962915,3104.7293196291
533,3124,3115.48628689001,284089,FALSE,290,3104.72931962915,3104.7293196291
782,3107,3106.06502419349,611524,TRUE,291,3107.86621404684,3107.86621404679
783,3106.5,3106.04851174439,613089,FALSE,291,3107.86621404684,3107.86621404679
784,3107,3106.04148880052,614656,FALSE,291,3107.86621404684,3107.86621404679
785,3106.08474576271,3106.04395536189,616225,FALSE,291,3107.86621404684,3107.86621404679
786,3102.53846153846,3106.05591142848,617796,FALSE,291,3107.86621404684,3107.86621404679
787,3103.30909090909,3106.07735700032,619369,FALSE,291,3107.86621404684,3107.86621404679
788,3105.04761904762,3106.10829207738,620944,FALSE,291,3107.86621404684,3107.86621404679
789,3106.07692307692,3106.14871665968,622521,FALSE,291,3107.86621404684,3107.86621404679
790,3107.49206349206,3106.19863074721,624100,FALSE,291,3107.86621404684,3107.86621404679
791,3107.8253968254,3106.25803433997,625681,FALSE,291,3107.86621404684,3107.86621404679
792,3107.640625,3106.32692743796,627264,FALSE,291,3107.86621404684,3107.86621404679
793,3108,3106.40531004119,628849,FALSE,291,3107.86621404684,3107.86621404679
794,3106.95161290323,3106.49318214965,630436,FALSE,291,3107.86621404684,3107.86621404679
795,3106.5,3106.59054376335,632025,FALSE,291,3107.86621404684,3107.86621404679
796,3106.01449275362,3106.69739488228,633616,FALSE,291,3107.86621404684,3107.86621404679
797,3105.60317460317,3106.81373550644,635209,FALSE,291,3107.86621404684,3107.86621404679
798,3107.66666666667,3106.93956563583,636804,FALSE,291,3107.86621404684,3107.86621404679
799,3110.03846153846,3107.07488527046,638401,FALSE,291,3107.86621404684,3107.86621404679
800,3108.76,3107.21969441031,640000,FALSE,291,3107.86621404684,3107.86621404679
801,3108.76,3107.37399305541,641601,FALSE,291,3107.86621404684,3107.86621404679
802,3107.41666666667,3107.53778120573,643204,FALSE,291,3107.86621404684,3107.86621404679
803,3101.70967741935,3107.71105886129,644809,FALSE,291,3107.86621404684,3107.86621404679
804,3107.85294117647,3107.89382602208,646416,FALSE,291,3107.86621404684,3107.86621404679
805,3108.5,3108.0860826881,648025,FALSE,291,3107.86621404684,3107.86621404679
806,3108.5,3108.28782885936,649636,FALSE,291,3107.86621404684,3107.86621404679
807,3107.22222222222,3108.49906453585,651249,FALSE,291,3107.86621404684,3107.86621404679
808,3107.22222222222,3108.71978971757,652864,FALSE,291,3107.86621404684,3107.86621404679
809,3108.65714285714,3108.95000440453,654481,FALSE,291,3107.86621404684,3107.86621404679
810,3111.38235294118,3109.18970859672,656100,FALSE,291,3107.86621404684,3107.86621404679
811,3111.6,3109.43890229414,657721,FALSE,291,3107.86621404684,3107.86621404679
812,3111.6,3109.6975854968,659344,FALSE,291,3107.86621404684,3107.86621404679
813,3110.71875,3109.96575820468,660969,FALSE,291,3107.86621404684,3107.86621404679
814,3111.16129032258,3110.2434204178,662596,FALSE,291,3107.86621404684,3107.86621404679
815,3109.07142857143,3110.53057213616,664225,FALSE,291,3107.86621404684,3107.86621404679
816,3106.75,3110.82721335974,665856,FALSE,291,3107.86621404684,3107.86621404679
817,3104.84210526316,3111.13334408856,667489,FALSE,291,3107.86621404684,3107.86621404679
818,3107.4,3111.44896432261,669124,FALSE,291,3107.86621404684,3107.86621404679
819,3122.5,3111.7740740619,670761,FALSE,291,3107.86621404684,3107.86621404679
829,3116.62162162162,3118.79299766717,687241,TRUE,292,3110.08675854135,3110.08675854129
830,3114.5,3117.1597806874,688900,FALSE,292,3110.08675854135,3110.08675854129
831,3114.5,3115.62344782926,690561,FALSE,292,3110.08675854135,3110.08675854129
832,3115,3114.18399909273,692224,FALSE,292,3110.08675854135,3110.08675854129
833,3111.60606060606,3112.84143447784,693889,FALSE,292,3110.08675854135,3110.08675854129
834,3113.29545454545,3111.59575398455,695556,FALSE,292,3110.08675854135,3110.08675854129
835,3113.57142857143,3110.4469576129,697225,FALSE,292,3110.08675854135,3110.08675854129
836,3112,3109.39504536286,698896,FALSE,292,3110.08675854135,3110.08675854129
837,3111,3108.44001723444,700569,FALSE,292,3110.08675854135,3110.08675854129
838,3108.07246376812,3107.58187322765,702244,FALSE,292,3110.08675854135,3110.08675854129
839,3108,3106.82061334247,703921,FALSE,292,3110.08675854135,3110.08675854129
840,3108.52112676056,3106.15623757891,705600,FALSE,292,3110.08675854135,3110.0867585413
841,3108.5,3105.58874593698,707281,FALSE,292,3110.08675854135,3110.0867585413
842,3108.95652173913,3105.11813841666,708964,FALSE,292,3110.08675854135,3110.0867585413
843,3108.16129032258,3104.74441501797,710649,FALSE,292,3110.08675854135,3110.0867585413
844,3107.86363636364,3104.46757574091,712336,FALSE,292,3110.08675854135,3110.0867585413
845,3102.91379310345,3104.28762058545,714025,FALSE,292,3110.08675854135,3110.0867585413
846,3096.5,3104.20454955162,715716,FALSE,292,3110.08675854135,3110.0867585413
847,3095,3104.21836263941,717409,FALSE,292,3110.08675854135,3110.0867585413
848,3095,3104.32905984882,719104,FALSE,292,3110.08675854135,3110.0867585413
849,3095.5,3104.53664117985,720801,FALSE,292,3110.08675854135,3110.0867585413
850,3097,3104.84110663251,722500,FALSE,292,3110.08675854135,3110.0867585413
851,3107.5,3105.24245620678,724201,FALSE,292,3110.08675854135,3110.0867585413
852,3108.8,3105.74068990268,725904,FALSE,292,3110.08675854135,3110.0867585413
853,3108.38461538462,3106.33580772019,727609,FALSE,292,3110.08675854135,3110.0867585413
854,3108.59259259259,3107.02780965932,729316,FALSE,292,3110.08675854135,3110.0867585413
855,3110.10204081633,3107.81669572008,731025,FALSE,292,3110.08675854135,3110.0867585413
856,3113.01612903226,3108.70246590246,732736,FALSE,292,3110.08675854135,3110.0867585413
857,3114.40625,3109.68512020646,734449,FALSE,292,3110.08675854135,3110.0867585413
858,3114,3110.76465863208,736164,FALSE,292,3110.08675854135,3110.0867585413
859,3115.28571428571,3111.94108117932,737881,FALSE,292,3110.08675854135,3110.0867585413
860,3115.80952380952,3113.21438784818,739600,FALSE,292,3110.08675854135,3110.0867585413
861,3116.25806451613,3114.58457863866,741321,FALSE,292,3110.08675854135,3110.0867585413
862,3117.4,3116.05165355076,743044,FALSE,292,3110.08675854135,3110.0867585413
863,3118.01960784314,3117.61561258449,744769,FALSE,292,3110.08675854135,3110.0867585413
864,3117.75,3119.27645573983,746496,FALSE,292,3110.08675854135,3110.0867585413
865,3116,3121.0341830168,748225,FALSE,292,3110.08675854135,3110.0867585413
866,3119.88888888889,3122.88879441538,749956,FALSE,292,3110.08675854135,3110.0867585413
876,3104,3109.45977541304,767376,TRUE,293,3109.19637684055,3109.1963768405
877,3107,3109.04858633318,769129,FALSE,293,3109.19637684055,3109.1963768405
878,3107,3108.67047652991,770884,FALSE,293,3109.19637684055,3109.1963768405
879,3109,3108.32544600325,772641,FALSE,293,3109.19637684055,3109.1963768405
880,3109.59154929577,3108.01349475319,774400,FALSE,293,3109.19637684055,3109.1963768405
881,3106.72727272727,3107.73462277972,776161,FALSE,293,3109.19637684055,3109.1963768405
882,3106.05660377358,3107.48883008285,777924,FALSE,293,3109.19637684055,3109.1963768405
883,3109.78260869565,3107.27611666259,779689,FALSE,293,3109.19637684055,3109.1963768405
884,3110.5,3107.09648251892,781456,FALSE,293,3109.19637684055,3109.1963768405
885,3109.5,3106.94992765185,783225,FALSE,293,3109.19637684055,3109.1963768405
886,3111,3106.83645206137,784996,FALSE,293,3109.19637684055,3109.1963768405
887,3111.5,3106.7560557475,786769,FALSE,293,3109.19637684055,3109.1963768405
888,3111.94117647059,3106.70873871023,788544,FALSE,293,3109.19637684055,3109.1963768405
889,3111.89393939394,3106.69450094955,790321,FALSE,293,3109.19637684055,3109.1963768405
890,3111.10344827586,3106.71334246548,792100,FALSE,293,3109.19637684055,3109.1963768405
891,3112.35294117647,3106.765263258,793881,FALSE,293,3109.19637684055,3109.1963768405
892,3109.13043478261,3106.85026332712,795664,FALSE,293,3109.19637684055,3109.1963768405
893,3093,3106.96834267284,797449,FALSE,293,3109.19637684055,3109.1963768405
894,3098.5,3107.11950129516,799236,FALSE,293,3109.19637684055,3109.1963768405
895,3099.5,3107.30373919408,801025,FALSE,293,3109.19637684055,3109.1963768405
896,3100,3107.5210563696,802816,FALSE,293,3109.19637684055,3109.1963768405
897,3101.5,3107.77145282171,804609,FALSE,293,3109.19637684055,3109.1963768405
898,3107.1935483871,3108.05492855043,806404,FALSE,293,3109.19637684055,3109.1963768405
899,3110.05633802817,3108.37148355574,808201,FALSE,293,3109.19637684055,3109.1963768405
900,3110.93243243243,3108.72111783765,810000,FALSE,293,3109.19637684055,3109.1963768405
901,3111.50666666667,3109.10383139616,811801,FALSE,293,3109.19637684055,3109.1963768405
902,3109.75757575758,3109.51962423128,813604,FALSE,293,3109.19637684055,3109.1963768405
903,3111.56923076923,3109.96849634298,815409,FALSE,293,3109.19637684055,3109.1963768405
904,3111.63888888889,3110.45044773129,817216,FALSE,293,3109.19637684055,3109.1963768405
905,3113,3110.9654783962,819025,FALSE,293,3109.19637684055,3109.1963768405
906,3113.47692307692,3111.5135883377,820836,FALSE,293,3109.19637684055,3109.1963768405
907,3113.46153846154,3112.09477755581,822649,FALSE,293,3109.19637684055,3109.1963768405
908,3113,3112.70904605051,824464,FALSE,293,3109.19637684055,3109.1963768405
909,3114,3113.35639382181,826281,FALSE,293,3109.19637684055,3109.1963768405
910,3114.34042553192,3114.03682086971,828100,FALSE,293,3109.19637684055,3109.1963768405
911,3114.26666666667,3114.75032719421,829921,FALSE,293,3109.19637684055,3109.1963768405
912,3114.95238095238,3115.49691279531,831744,FALSE,293,3109.19637684055,3109.1963768405
913,3115.72972972973,3116.27657767301,833569,FALSE,293,3109.19637684055,3109.1963768405
398,3101.13636363636,3110.09110096609,158404,TRUE,294,3112.07626363851,3112.07626363846
399,3109.91176470588,3109.91783296312,159201,FALSE,294,3112.07626363851,3112.07626363846
400,3111.05555555556,3109.76628110886,160000,FALSE,294,3112.07626363851,3112.07626363846
401,3111.05555555556,3109.6364454033,160801,FALSE,294,3112.07626363851,3112.07626363846
402,3112.45161290323,3109.52832584645,161604,FALSE,294,3112.07626363851,3112.07626363846
403,3110.57142857143,3109.44192243831,162409,FALSE,294,3112.07626363851,3112.07626363846
404,3109.69230769231,3109.37723517887,163216,FALSE,294,3112.07626363851,3112.07626363846
405,3109.83333333333,3109.33426406813,164025,FALSE,294,3112.07626363851,3112.07626363846
406,3108.59090909091,3109.3130091061,164836,FALSE,294,3112.07626363851,3112.07626363846
407,3109.78431372549,3109.31347029278,165649,FALSE,294,3112.07626363851,3112.07626363846
408,3110.66101694915,3109.33564762816,166464,FALSE,294,3112.07626363851,3112.07626363846
409,3110.28813559322,3109.37954111225,167281,FALSE,294,3112.07626363851,3112.07626363846
410,3110.53448275862,3109.44515074504,168100,FALSE,294,3112.07626363851,3112.07626363846
411,3110.68333333333,3109.53247652654,168921,FALSE,294,3112.07626363851,3112.07626363846
412,3109.87301587302,3109.64151845675,169744,FALSE,294,3112.07626363851,3112.07626363846
413,3111.33333333333,3109.77227653566,170569,FALSE,294,3112.07626363851,3112.07626363846
414,3113.35087719298,3109.92475076328,171396,FALSE,294,3112.07626363851,3112.07626363846
415,3108.70454545455,3110.0989411396,172225,FALSE,294,3112.07626363851,3112.07626363846
416,3108.64864864865,3110.29484766463,173056,FALSE,294,3112.07626363851,3112.07626363846
417,3109.51351351351,3110.51247033836,173889,FALSE,294,3112.07626363851,3112.07626363846
418,3112.19444444444,3110.7518091608,174724,FALSE,294,3112.07626363851,3112.07626363846
419,3114.14705882353,3111.01286413194,175561,FALSE,294,3112.07626363851,3112.07626363846
420,3110.64583333333,3111.29563525179,176400,FALSE,294,3112.07626363851,3112.07626363846
421,3112.5737704918,3111.60012252035,177241,FALSE,294,3112.07626363851,3112.07626363846
422,3111.72131147541,3111.92632593761,178084,FALSE,294,3112.07626363851,3112.07626363846
423,3112.01694915254,3112.27424550358,178929,FALSE,294,3112.07626363851,3112.07626363846
424,3110.24074074074,3112.64388121825,179776,FALSE,294,3112.07626363851,3112.07626363846
425,3110.46428571429,3113.03523308163,180625,FALSE,294,3112.07626363851,3112.07626363846
426,3110.83928571429,3113.44830109372,181476,FALSE,294,3112.07626363851,3112.07626363846
427,3114.31578947368,3113.88308525451,182329,FALSE,294,3112.07626363851,3112.07626363846
428,3114.84745762712,3114.339585564,183184,FALSE,294,3112.07626363851,3112.07626363846
429,3114.42372881356,3114.81780202221,184041,FALSE,294,3112.07626363851,3112.07626363846
430,3112.43396226415,3115.31773462911,184900,FALSE,294,3112.07626363851,3112.07626363846
431,3112.74509803922,3115.83938338473,185761,FALSE,294,3112.07626363851,3112.07626363846
432,3113.09523809524,3116.38274828905,186624,FALSE,294,3112.07626363851,3112.07626363846
433,3115.55263157895,3116.94782934207,187489,FALSE,294,3112.07626363851,3112.07626363846
434,3116.78125,3117.5346265438,188356,FALSE,294,3112.07626363851,3112.07626363846
435,3116.42857142857,3118.14313989424,189225,FALSE,294,3112.07626363851,3112.07626363846
436,3120.40909090909,3118.77336939338,190096,FALSE,294,3112.07626363851,3112.07626363846
437,3129.5,3119.42531504122,190969,FALSE,294,3112.07626363851,3112.07626363846
924,3105.975,3111.13272878065,853776,TRUE,295,3112.03173114696,3112.0317311469
925,3113.5,3111.22864012806,855625,FALSE,295,3112.03173114696,3112.0317311469
926,3113.5,3111.3206084234,857476,FALSE,295,3112.03173114696,3112.0317311469
927,3113.5,3111.40863366666,859329,FALSE,295,3112.03173114696,3112.0317311469
928,3113.02777777778,3111.49271585785,861184,FALSE,295,3112.03173114696,3112.0317311469
929,3111.63076923077,3111.57285499696,863041,FALSE,295,3112.03173114696,3112.0317311469
930,3112.34666666667,3111.64905108399,864900,FALSE,295,3112.03173114696,3112.0317311469
931,3112.54054054054,3111.72130411895,866761,FALSE,295,3112.03173114696,3112.0317311469
932,3111.64285714286,3111.78961410183,868624,FALSE,295,3112.03173114696,3112.0317311469
933,3111.1884057971,3111.85398103264,870489,FALSE,295,3112.03173114696,3112.0317311469
934,3111.08450704225,3111.91440491137,872356,FALSE,295,3112.03173114696,3112.0317311469
935,3111.11267605634,3111.97088573802,874225,FALSE,295,3112.03173114696,3112.0317311469
936,3112.19696969697,3112.0234235126,876096,FALSE,295,3112.03173114696,3112.0317311469
937,3111.59154929577,3112.0720182351,877969,FALSE,295,3112.03173114696,3112.0317311469
938,3111,3112.11666990553,879844,FALSE,295,3112.03173114696,3112.0317311469
939,3111,3112.15737852388,881721,FALSE,295,3112.03173114696,3112.0317311469
940,3111,3112.19414409016,883600,FALSE,295,3112.03173114696,3112.0317311469
941,3111,3112.22696660436,885481,FALSE,295,3112.03173114696,3112.0317311469
942,3110.5,3112.25584606648,887364,FALSE,295,3112.03173114696,3112.0317311469
943,3112,3112.28078247653,889249,FALSE,295,3112.03173114696,3112.0317311469
944,3112.5,3112.3017758345,891136,FALSE,295,3112.03173114696,3112.0317311469
945,3112.5,3112.3188261404,893025,FALSE,295,3112.03173114696,3112.0317311469
946,3113,3112.33193339422,894916,FALSE,295,3112.03173114696,3112.0317311469
947,3113.5,3112.34109759596,896809,FALSE,295,3112.03173114696,3112.0317311469
948,3112.5,3112.34631874563,898704,FALSE,295,3112.03173114696,3112.0317311469
949,3112,3112.34759684322,900601,FALSE,295,3112.03173114696,3112.0317311469
950,3112.4375,3112.34493188874,902500,FALSE,295,3112.03173114696,3112.0317311469
951,3112.72307692308,3112.33832388218,904401,FALSE,295,3112.03173114696,3112.0317311469
952,3113,3112.32777282355,906304,FALSE,295,3112.03173114696,3112.0317311469
953,3112.90625,3112.31327871284,908209,FALSE,295,3112.03173114696,3112.0317311469
954,3112.65573770492,3112.29484155005,910116,FALSE,295,3112.03173114696,3112.0317311469
955,3114.24561403509,3112.27246133519,912025,FALSE,295,3112.03173114696,3112.0317311469
956,3115.16363636364,3112.24613806825,913936,FALSE,295,3112.03173114696,3112.0317311469
957,3114.14,3112.21587174924,915849,FALSE,295,3112.03173114696,3112.0317311469
958,3112.24489795918,3112.18166237815,917764,FALSE,295,3112.03173114696,3112.0317311469
959,3110.5,3112.14350995498,919681,FALSE,295,3112.03173114696,3112.0317311469
960,3109.5,3112.10141447974,921600,FALSE,295,3112.03173114696,3112.0317311469
961,3110.35135135135,3112.05537595242,923521,FALSE,295,3112.03173114696,3112.0317311469
1019,3125.76,3122.10248340301,1038361,TRUE,296,3109.52245854738,3109.52245854733
1020,3115.5,3121.05078882396,1040400,FALSE,296,3109.52245854738,3109.52245854733
1021,3115.5,3120.03006868121,1042441,FALSE,296,3109.52245854738,3109.52245854733
1022,3116,3119.04032297474,1044484,FALSE,296,3109.52245854738,3109.52245854733
1023,3116,3118.08155170457,1046529,FALSE,296,3109.52245854738,3109.52245854733
1024,3114.81818181818,3117.15375487069,1048576,FALSE,296,3109.52245854738,3109.52245854733
1025,3117.15068493151,3116.2569324731,1050625,FALSE,296,3109.52245854738,3109.52245854733
1026,3118,3115.3910845118,1052676,FALSE,296,3109.52245854738,3109.52245854733
1027,3118,3114.5562109868,1054729,FALSE,296,3109.52245854738,3109.52245854733
1028,3118,3113.75231189809,1056784,FALSE,296,3109.52245854738,3109.52245854733
1029,3117.5,3112.97938724566,1058841,FALSE,296,3109.52245854738,3109.52245854733
1030,3116,3112.23743702953,1060900,FALSE,296,3109.52245854738,3109.52245854733
1031,3115.5,3111.52646124969,1062961,FALSE,296,3109.52245854738,3109.52245854733
1032,3114.5652173913,3110.84645990614,1065024,FALSE,296,3109.52245854738,3109.52245854733
1033,3115.5,3110.19743299889,1067089,FALSE,296,3109.52245854738,3109.52245854733
1034,3114.5,3109.57938052792,1069156,FALSE,296,3109.52245854738,3109.52245854733
1035,3111.55384615385,3108.99230249325,1071225,FALSE,296,3109.52245854738,3109.52245854733
1036,3102.5,3108.43619889487,1073296,FALSE,296,3109.52245854738,3109.52245854733
1037,3100.5,3107.91106973278,1075369,FALSE,296,3109.52245854738,3109.52245854733
1038,3101,3107.41691500698,1077444,FALSE,296,3109.52245854738,3109.52245854733
1039,3101.5,3106.95373471747,1079521,FALSE,296,3109.52245854738,3109.52245854733
1040,3104.07692307692,3106.52152886426,1081600,FALSE,296,3109.52245854738,3109.52245854733
1041,3104,3106.12029744733,1083681,FALSE,296,3109.52245854738,3109.52245854733
1042,3104,3105.7500404667,1085764,FALSE,296,3109.52245854738,3109.52245854733
1043,3104,3105.41075792236,1087849,FALSE,296,3109.52245854738,3109.52245854733
1044,3104,3105.10244981431,1089936,FALSE,296,3109.52245854738,3109.52245854733
1045,3103.5,3104.82511614256,1092025,FALSE,296,3109.52245854738,3109.52245854733
1046,3104,3104.57875690709,1094116,FALSE,296,3109.52245854738,3109.52245854733
1047,3104.5,3104.36337210792,1096209,FALSE,296,3109.52245854738,3109.52245854733
1048,3106.42857142857,3104.17896174504,1098304,FALSE,296,3109.52245854738,3109.52245854733
1049,3107.5,3104.02552581845,1100401,FALSE,296,3109.52245854738,3109.52245854733
1050,3107,3103.90306432815,1102500,FALSE,296,3109.52245854738,3109.52245854733
1051,3104.5,3103.81157727414,1104601,FALSE,296,3109.52245854738,3109.52245854733
1052,3104,3103.75106465643,1106704,FALSE,296,3109.52245854738,3109.52245854733
1053,3104,3103.721526475,1108809,FALSE,296,3109.52245854738,3109.52245854733
1054,3104,3103.72296272987,1110916,FALSE,296,3109.52245854738,3109.52245854733
1055,3103.5,3103.75537342103,1113025,FALSE,296,3109.52245854738,3109.52245854733
1056,3103.5,3103.81875854848,1115136,FALSE,296,3109.52245854738,3109.52245854733
343,3082,3107.30493801503,117649,TRUE,297,3114.33861958015,3114.3386195801
344,3090,3107.76756405689,118336,FALSE,297,3114.33861958015,3114.3386195801
345,3112.65517241379,3108.21996160065,119025,FALSE,297,3114.33861958015,3114.3386195801
346,3116.82608695652,3108.66213064629,119716,FALSE,297,3114.33861958015,3114.3386195801
347,3116.92753623188,3109.09407119382,120409,FALSE,297,3114.33861958015,3114.3386195801
348,3116.5652173913,3109.51578324323,121104,FALSE,297,3114.33861958015,3114.3386195801
349,3112.2,3109.92726679454,121801,FALSE,297,3114.33861958015,3114.3386195801
350,3110.68421052632,3110.32852184774,122500,FALSE,297,3114.33861958015,3114.3386195801
351,3115.30508474576,3110.71954840282,123201,FALSE,297,3114.33861958015,3114.3386195801
352,3115.21212121212,3111.10034645979,123904,FALSE,297,3114.33861958015,3114.3386195801
353,3115.4696969697,3111.47091601865,124609,FALSE,297,3114.33861958015,3114.3386195801
354,3115.22388059702,3111.8312570794,125316,FALSE,297,3114.33861958015,3114.3386195801
355,3113.80952380952,3112.18136964204,126025,FALSE,297,3114.33861958015,3114.3386195801
356,3113.86363636364,3112.52125370656,126736,FALSE,297,3114.33861958015,3114.3386195801
357,3114.98387096774,3112.85090927298,127449,FALSE,297,3114.33861958015,3114.3386195801
358,3116.01492537313,3113.17033634128,128164,FALSE,297,3114.33861958015,3114.3386195801
359,3118.1875,3113.47953491147,128881,FALSE,297,3114.33861958015,3114.3386195801
360,3122,3113.77850498355,129600,FALSE,297,3114.33861958015,3114.3386195801
361,3119.54545454545,3114.06724655752,130321,FALSE,297,3114.33861958015,3114.3386195801
362,3115.31578947368,3114.34575963337,131044,FALSE,297,3114.33861958015,3114.3386195801
363,3115,3114.61404421112,131769,FALSE,297,3114.33861958015,3114.3386195801
364,3118.63157894737,3114.87210029075,132496,FALSE,297,3114.33861958015,3114.3386195801
365,3119,3115.11992787227,133225,FALSE,297,3114.33861958015,3114.3386195801
366,3119.29411764706,3115.35752695568,133956,FALSE,297,3114.33861958015,3114.3386195801
367,3113.26086956522,3115.58489754098,134689,FALSE,297,3114.33861958015,3114.3386195801
368,3112.31034482759,3115.80203962816,135424,FALSE,297,3114.33861958015,3114.3386195801
369,3112,3116.00895321724,136161,FALSE,297,3114.33861958015,3114.3386195801
370,3107.66666666667,3116.2056383082,136900,FALSE,297,3114.33861958015,3114.3386195801
371,3099.9,3116.39209490105,137641,FALSE,297,3114.33861958015,3114.3386195801
372,3113.65517241379,3116.56832299579,138384,FALSE,297,3114.33861958015,3114.3386195801
373,3115.73529411765,3116.73432259242,139129,FALSE,297,3114.33861958015,3114.3386195801
374,3116.24285714286,3116.89009369094,139876,FALSE,297,3114.33861958015,3114.33861958011
375,3115.76923076923,3117.03563629134,140625,FALSE,297,3114.33861958015,3114.33861958011
376,3114.72881355932,3117.17095039364,141376,FALSE,297,3114.33861958015,3114.33861958011
377,3110.85185185185,3117.29603599782,142129,FALSE,297,3114.33861958015,3114.33861958011
378,3111.65306122449,3117.41089310389,142884,FALSE,297,3114.33861958015,3114.33861958011
379,3116.55714285714,3117.51552171185,143641,FALSE,297,3114.33861958015,3114.33861958011
380,3115.51470588235,3117.6099218217,144400,FALSE,297,3114.33861958015,3114.33861958011
381,3114.18181818182,3117.69409343343,145161,FALSE,297,3114.33861958015,3114.33861958011
382,3116.29166666667,3117.76803654706,145924,FALSE,297,3114.33861958015,3114.33861958011
383,3114.85074626866,3117.83175116257,146689,FALSE,297,3114.33861958015,3114.33861958011
384,3115.16666666667,3117.88523727997,147456,FALSE,297,3114.33861958015,3114.33861958011
385,3116,3117.92849489926,148225,FALSE,297,3114.33861958015,3114.33861958011
386,3118.57627118644,3117.96152402044,148996,FALSE,297,3114.33861958015,3114.33861958011
387,3125.78125,3117.9843246435,149769,FALSE,297,3114.33861958015,3114.33861958011
388,3138.16666666667,3117.99689676846,150544,FALSE,297,3114.33861958015,3114.33861958011
300,3114.76470588235,3130.99647610807,90000,TRUE,298,3121.49200542581,3121.49200542575
301,3127.5,3129.33173125655,90601,FALSE,298,3121.49200542581,3121.49200542575
302,3129.5,3127.75993399176,91204,FALSE,298,3121.49200542581,3121.49200542575
303,3130,3126.2810843137,91809,FALSE,298,3121.49200542581,3121.49200542575
304,3126.38596491228,3124.89518222238,92416,FALSE,298,3121.49200542581,3121.49200542575
